sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1136524,22,2,0,0,0,0,0,0,0,0,0,No,0,0.44,0.43,0,No,No,No,Yes,No,No
1136525,43,8,0,0,0,0,0,0,0,0,2,No,0,0,0.09,0,No,No,No,Yes,No,No
1136526,98,2,0,0,0,0,1,3,3,13,4,No,0,0,0.48,0,Yes,No,No,Yes,No,No
1136527,91,2,0,0,0,0,0,0,0,0,1,No,0,0.91,0.75,0,No,No,No,Yes,No,No
1136528,1,2,0,0,0,1,0,0,1,1,0,No,0,0.76,0.85,0,No,No,No,Yes,No,No
1136529,5,3,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,Yes,No,Yes,Yes,No,No
1136530,7,2,0,2,7,9,10,17,31,47,0,No,0,0.96,0.91,0,No,No,No,Yes,No,No
1136531,3,8,0,0,0,8,0,0,1,3,0,No,0,0.49,0.45,0,No,No,Yes,Yes,No,No
1136532,42,2,0,0,0,15,2,11,19,24,10,No,0,0.94,0.96,0,Yes,No,No,Yes,No,No
1136533,42,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1136534,15,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136535,17,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136536,2,2,5,5,15,25,2,5,5,5,0,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1136537,8,,0,0,0,0,1,1,3,5,2,No,0,-99,-99,0,No,No,No,No,No,No
1136538,18,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136539,1,8,0,8,8,12,0,3,6,7,0,No,0,0.64,0.69,0,No,No,No,Yes,No,No
1136540,123,,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1136541,92,8,27,269,443,646,65,263,455,652,59,No,0,0.83,0.83,0,No,No,No,Yes,No,No
1136542,14,4,0,0,0,0,1,1,6,6,0,No,0,0.82,0.87,0,Yes,No,No,Yes,No,No
1136543,3,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136544,8,2,0,0,0,0,2,3,4,7,1,No,0,0.8,0.66,0,Yes,No,No,Yes,No,No
1136545,39,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1136546,32,14,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136547,12,8,0,0,0,0,0,0,0,0,0,No,0,0.75,0.74,0,No,No,Yes,Yes,No,No
1136548,21,12,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136549,59,2,0,0,0,0,0,2,7,14,0,No,0,1,0.97,0,No,No,No,Yes,No,No
1136550,8,2,4,0,0,2,0,3,3,3,1,No,0,0.9,0.79,0,Yes,No,No,Yes,No,No
1136551,14,2,0,0,0,0,0,1,1,5,0,No,0,0.39,0.17,0,Yes,No,No,Yes,No,No
1136552,15,2,0,0,0,0,0,0,0,4,0,No,0,0.39,0.17,0,Yes,No,No,Yes,No,No
1136553,8,2,0,0,0,0,0,1,1,1,0,No,0,0.9,0.92,0,Yes,No,No,Yes,No,No
1136554,11,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,Yes,No,No,Yes,No,No
1136555,17,2,0,0,0,0,7,21,22,23,0,No,0,0.49,0.45,0,Yes,No,No,Yes,No,No
1136556,0,8,0,1,1,1,0,0,0,0,0,No,0,0.1,0.13,0,Yes,No,No,Yes,No,No
1136557,28,2,0,0,0,0,0,0,0,1,0,No,0,0.98,0.93,0,Yes,No,No,Yes,No,No
1136558,19,2,0,0,0,0,0,0,0,0,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1136559,80,12,0,0,0,0,0,0,0,0,1,No,0,0.76,0.53,0,Yes,No,No,Yes,No,No
1136560,10,2,0,0,0,0,3,6,7,8,0,No,0,0.49,0.45,0,Yes,No,Yes,Yes,No,No
1136561,76,2,0,0,0,0,25,74,132,178,33,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1136562,12,2,0,0,0,0,0,0,2,3,0,No,0,0.27,0.11,0,Yes,No,No,Yes,No,No
1136563,9,2,0,0,0,0,0,0,3,3,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1136564,6,9,0,0,0,0,0,0,0,0,1,No,0,0.94,0.91,0,No,No,No,Yes,No,No
1136565,4,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1136566,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1136567,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136568,3,2,0,2,3,3,0,0,0,0,0,No,0,0.09,0.06,0,Yes,No,Yes,Yes,No,No
1136569,12,8,0,0,0,0,0,0,5,5,0,No,0,0.89,0.54,0,No,No,No,Yes,No,No
1136570,6,2,0,0,0,0,0,1,1,2,0,No,0,0.74,0.76,0,No,No,No,Yes,No,No
1136571,4,8,0,0,0,0,0,0,0,0,0,No,0,0.1,0.13,0,Yes,No,No,Yes,No,No
1136572,12,4,0,0,0,0,0,0,4,4,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1136573,0,2,0,6,6,6,0,0,0,0,0,No,0,0.81,0.83,0,Yes,No,Yes,Yes,No,No
1136574,17,9,0,13,13,14,0,0,8,25,2,No,0,0.03,0.1,0,No,No,No,Yes,No,No
1136575,6,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136576,41,12,0,0,0,0,0,0,6,17,0,No,0,0,0.02,0,No,No,No,Yes,No,No
1136577,17,8,0,0,0,0,1,1,1,1,1,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1136578,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1136579,82,8,0,0,0,0,1,5,7,7,15,No,0,0.85,0.85,0,Yes,No,No,Yes,No,No
1136580,16920,2,72,0,0,0,150,533,1066,5070,162,No,0,1,0.73,0,No,No,No,Yes,No,No
1136581,226,8,0,0,0,0,0,1,1,1,0,No,0,1,0.97,0,No,No,No,Yes,No,No
1136582,366,,0,0,0,0,0,0,1,4,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136583,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136584,649,8,297,688,1333,2107,285,870,1601,2458,323,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136585,129,8,69,190,310,520,85,261,525,749,131,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1136586,10,12,0,0,0,0,0,3,4,6,4,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1136587,4,10,0,0,0,0,0,0,0,0,1,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1136588,342,,0,0,0,0,1,9,21,24,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1136589,758,8,68,518,1124,1680,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1136590,44,12,6,22,46,70,10,48,91,135,17,No,0,0.83,0.74,0,No,No,No,Yes,No,No
1136591,7,2,8,10,15,25,2,9,16,22,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136592,1,8,0,0,0,1,0,0,1,1,1,No,0,0.82,0.68,0,No,No,No,Yes,No,No
1136593,1,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1136594,0,12,0,12,20,28,2,9,16,25,0,No,0,0.47,0.39,0,No,No,No,Yes,No,No
1136595,95,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1136596,8,8,0,0,0,0,0,0,0,1,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
1136597,137,8,0,30,90,150,59,160,207,322,44,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1136598,10,2,0,0,0,0,0,1,1,1,1,No,0,0.6,0.85,0,Yes,No,No,Yes,No,No
1136599,19,8,0,0,0,0,0,0,3,5,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
1136600,18,8,0,0,0,0,0,0,0,3,2,No,0,0.07,0.33,0,No,No,No,Yes,No,No
1136601,274009,8,340,0,0,0,4006,15952,35543,60748,2859,No,0,0.9,0.93,0,No,No,No,Yes,No,No
1136602,152,8,0,0,0,0,0,3,5,14,1,No,0,0.68,0.58,0,No,No,No,Yes,No,No
1136603,1,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,No,No,No
1136604,3,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1136605,1,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1136606,0,8,0,11,21,29,3,10,18,24,0,No,0,0.51,0.41,0,Yes,No,No,No,No,No
1136607,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1136608,43,8,0,17,49,65,15,43,73,111,20,No,0,0.67,0.46,0,No,No,No,Yes,No,No
1136609,17,8,0,0,0,0,1,11,22,39,25,No,0,0.97,0.95,0,No,No,Yes,Yes,No,No
1136610,40,9,0,0,0,0,0,0,1,2,2,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1136611,22,2,4,70,124,196,37,97,188,263,6,No,0,0.71,0.85,0,No,No,Yes,Yes,No,No
1136612,50,2,0,0,0,0,0,0,0,0,0,No,0,0.79,0.84,0,No,No,No,Yes,No,No
1136613,139,2,0,0,0,0,3,7,7,10,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1136614,4,3,0,0,0,0,0,0,0,0,1,No,0,0.79,0.8,0,No,No,No,Yes,No,No
1136615,12,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,Yes,No,No,Yes,No,No
1136616,11,2,0,0,0,0,0,1,1,1,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1136617,1,2,0,0,0,0,1,1,1,1,0,No,0,0.78,0.82,0,Yes,No,No,Yes,No,Yes
1136618,2,4,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
1136619,3,12,0,0,0,0,0,0,0,0,0,No,0,0.86,0.89,0,No,No,No,Yes,No,No
1136620,4,4,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1136621,6,2,0,0,0,0,0,0,1,1,0,No,0,0.78,0.82,0,Yes,No,No,Yes,No,No
1136622,16,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
1136623,2,9,0,0,0,1,0,0,1,2,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136624,12,8,0,0,0,0,0,0,2,3,2,No,0,0.85,0.87,0,No,No,No,Yes,No,No
1136625,2,8,0,0,0,0,0,0,0,0,0,No,0,0.78,0.82,0,No,No,Yes,Yes,No,No
1136626,3,2,0,0,0,0,0,1,1,2,0,No,0,0.93,0.95,0,No,No,No,Yes,No,No
1136627,2,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1136628,2,12,0,0,0,1,0,0,3,3,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1136629,3,8,0,0,2,4,0,2,4,4,0,No,0,0.15,0.34,0,No,No,No,Yes,No,No
1136630,4,2,0,150,150,150,0,0,1,1,0,No,0,1,0.97,0,Yes,No,No,Yes,No,No
1136631,6,8,2,8,16,24,1,8,18,29,0,No,0,0.87,0.89,0,No,No,No,Yes,No,No
1136632,84,8,13,29,82,147,22,53,108,177,35,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1136633,4,8,0,0,0,0,0,1,1,1,0,No,0,0.6,0.54,0,No,No,Yes,Yes,No,No
1136634,1,9,0,0,0,0,0,0,0,0,1,No,0,0.69,0.68,0,No,No,Yes,Yes,No,No
1136635,122,3,28,140,350,616,56,217,445,610,64,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136636,17,10,0,0,0,0,0,1,1,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1136637,8,8,7,14,42,70,4,24,47,62,8,No,0,0.96,0.97,0,No,No,No,Yes,No,No
1136638,3,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1136639,1,12,0,0,0,0,1,1,1,1,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1136640,34,8,0,0,0,0,1,3,7,10,3,No,0,0.91,0.91,0,No,No,Yes,Yes,No,No
1136641,1,8,0,0,0,0,0,0,0,0,1,No,0,0.46,0.35,0,No,No,No,Yes,No,No
1136642,317,8,0,0,0,0,1,5,11,19,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1136643,3,8,0,0,0,0,0,0,0,2,0,No,0,1,0.79,0,No,No,No,Yes,No,No
1136644,1,8,1,6,6,9,3,7,10,11,1,No,0,0.93,0.92,0,No,No,No,Yes,No,No
1136645,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1136646,11,30,0,0,0,0,0,1,2,4,0,No,0,0.79,0.86,0,No,No,No,Yes,No,No
1136647,3,,0,0,0,0,1,1,5,5,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136648,324,8,28,0,210,210,67,161,302,529,25,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1136649,72,8,68,56,134,206,45,157,354,513,62,No,0,0.79,0.89,0,No,No,No,Yes,No,No
1136650,64,8,18,36,126,180,12,71,149,233,17,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1136651,0,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,Yes,No,No
1136652,114,8,0,0,0,0,4,12,19,31,1,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
1136653,2,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,No,No,No,Yes,No,No
1136654,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1136655,1,9,0,0,0,0,0,0,0,0,1,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1136656,99,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136657,1,8,0,0,0,0,1,1,1,1,1,No,0,0.89,0.9,0,No,No,No,Yes,No,Yes
1136658,68,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136659,755,2,1,0,0,0,1,8,80,100,2,No,0,1,1,0,No,No,No,Yes,No,No
1136660,6,2,0,0,0,0,0,0,0,1,0,No,0,0.94,0.86,0,No,No,No,Yes,No,No
1136661,0,8,0,5,5,5,0,0,3,6,0,No,0,0.15,0.34,0,No,No,No,Yes,No,Yes
1136662,0,8,0,0,0,0,4,8,12,14,1,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
1136663,8,8,0,0,0,0,0,0,1,2,0,No,0,0,0,0,No,No,Yes,Yes,No,No
1136664,10,8,0,0,0,0,2,5,8,16,0,No,0,0.71,0.72,0,Yes,No,Yes,Yes,No,No
1136665,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136666,14,8,0,0,0,0,0,2,2,4,2,No,0,0.53,0.52,0,No,No,Yes,Yes,No,No
1136667,191,52,0,0,0,0,13,61,111,159,21,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
1136668,3,2,0,2,4,4,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1136669,27,8,0,32,96,128,9,32,62,95,2,No,0,0.98,0.88,0,No,No,No,Yes,No,No
1136670,163,4,89,133,307,394,22,98,249,380,16,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1136671,0,2,0,0,0,0,0,0,0,0,0,No,0,0,0,0,Yes,No,No,Yes,No,No
1136672,3,9,0,2,53,109,0,0,0,0,0,No,0,1,0.95,0,No,No,No,Yes,No,No
1136673,4,8,0,0,0,1,0,0,0,3,0,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1136674,50,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,Yes,Yes,No,No
1136675,34,8,20,18,34,58,6,29,57,84,16,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1136676,9,4,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
1136677,2,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1136678,1,8,0,0,0,1,1,1,1,2,1,No,0,0.93,0.96,0,No,No,No,Yes,No,No
1136679,86,8,0,0,0,0,0,0,0,0,0,No,0,0.8,0.92,0,No,No,No,Yes,No,No
1136680,1,8,0,3,5,6,2,5,7,10,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1136681,9,8,0,0,0,0,0,1,1,6,3,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136682,681,8,0,0,0,0,0,0,0,0,2,No,0,0.89,0.94,0,No,No,No,Yes,No,No
1136683,21,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1136684,0,8,0,13,13,13,0,0,0,0,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
1136685,86,10,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,Yes,Yes,No,No
1136686,2,9,0,3,6,6,0,2,4,7,2,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1136687,15,12,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,Yes,Yes,No,No
1136688,34,8,0,0,0,0,1,5,7,10,11,No,0,0.97,0.97,0,No,No,No,Yes,No,No
1136689,1,8,0,2,3,4,0,1,2,2,0,No,0,0.61,0.62,0,No,No,No,Yes,No,No
1136690,34,11,0,0,44,66,3,47,67,197,5,No,0,0.88,0.74,0,No,No,No,Yes,No,No
1136691,2,8,0,0,0,0,0,1,1,1,0,No,0,0.98,0.95,0,Yes,No,No,Yes,No,No
1136692,37,16,0,0,0,0,1,2,9,14,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1136693,97,8,7,82,158,234,24,82,162,250,35,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1136694,2,2,0,0,1,3,0,2,3,3,0,No,0,0.8,0.66,0,No,No,No,Yes,No,No
1136695,210,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1136696,2,6,0,0,0,0,0,0,0,0,1,No,0,0.96,0.98,0,Yes,No,No,Yes,No,No
1136697,179,8,0,0,0,0,0,1,5,6,3,No,0,-99,-99,0,No,No,No,Yes,No,No
1136698,37,2,20,54,99,153,22,69,143,186,22,No,0,0.64,0.76,0,No,No,No,Yes,No,No
1136699,0,2,0,10,10,10,0,0,0,0,2,No,0,1,0.99,0,Yes,No,No,Yes,No,No
1136700,0,2,0,6,174,174,0,0,0,0,0,No,6,0.31,0.49,0,Yes,No,Yes,Yes,No,No
1136701,1390,9,316,751,1818,2884,250,1007,1994,2747,173,No,0,0.91,0.74,0,No,No,No,Yes,No,No
1136702,0,8,0,28,52,63,0,0,0,0,0,No,0,0.95,0.97,0,Yes,No,No,Yes,No,Yes
1136703,1,2,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1136704,0,8,0,14,23,26,0,0,0,0,0,No,0,0.61,0.62,0,No,No,Yes,Yes,No,No
1136705,9,2,0,3,3,3,0,0,2,2,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136706,26,9,0,0,0,0,0,0,0,0,2,No,0,0.91,0.74,0,No,No,No,Yes,No,No
1136707,0,2,0,11,11,11,0,0,0,0,0,No,0,0.26,0.32,0,Yes,No,No,Yes,No,No
1136708,64,3,0,0,0,0,1,5,6,6,0,No,0,0.42,0.46,0,Yes,No,No,Yes,No,No
1136709,82,3,12,0,0,0,3,15,39,39,35,No,0,0.42,0.46,0,Yes,No,No,Yes,No,No
1136710,43,4,0,0,13,26,8,11,36,82,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1136711,4,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.71,0,No,No,Yes,Yes,No,No
1136712,0,2,0,6,7,7,0,0,0,0,0,No,0,0.7,0.75,0,Yes,No,No,Yes,No,No
1136713,0,3,0,5,6,6,0,0,0,0,0,No,0,0.5,0.39,0,Yes,No,No,Yes,No,No
1136714,6,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.96,0,Yes,No,No,Yes,No,No
1136715,0,2,0,0,0,0,0,0,0,0,0,No,0,0.86,0.86,0,No,No,No,Yes,No,No
1136716,0,2,0,4,4,4,0,0,0,0,0,No,0,0.49,0.45,0,No,No,Yes,Yes,No,No
1136717,11,4,0,0,0,0,0,0,0,1,0,No,0,0.82,0.78,0,Yes,No,Yes,Yes,No,No
1136718,0,4,0,12,12,12,0,0,0,0,1,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1136719,11,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.94,0,Yes,No,No,Yes,No,No
1136720,8,2,0,8,16,16,0,0,0,0,0,No,0,0.87,0.68,0,Yes,No,No,Yes,No,No
1136721,12,2,0,0,0,0,0,0,0,0,0,No,0,0.93,0.86,0,Yes,No,No,Yes,No,No
1136722,34,8,7,6,6,36,13,37,66,96,10,No,0,1,0.99,0,No,No,No,Yes,No,No
1136723,0,8,0,5,7,7,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1136724,0,8,0,5,7,7,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1136725,0,2,0,12,12,12,0,0,0,0,1,No,0,0.94,0.97,0,Yes,No,No,Yes,No,No
1136726,13,2,0,0,0,0,0,0,0,0,1,No,0,0.94,0.97,0,Yes,No,No,Yes,No,No
1136727,40,2,0,0,0,0,0,0,0,0,1,No,0,0.87,0.69,0,Yes,No,No,Yes,No,No
1136728,3,2,0,2,3,3,0,0,0,0,0,No,0,0.84,0.9,0,Yes,No,Yes,Yes,No,No
1136729,7,2,0,0,0,0,0,3,3,7,0,No,0,0.73,0.54,0,Yes,No,No,Yes,No,No
1136730,3,2,0,2,3,3,0,0,0,0,0,No,0,0.84,0.9,0,Yes,No,No,Yes,No,No
1136731,11,2,0,0,0,0,0,0,0,0,0,No,0,0.15,0.34,0,Yes,No,Yes,Yes,No,No
1136732,1,2,0,0,0,0,0,0,0,0,1,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1136733,10,4,10,9,9,9,0,0,0,0,0,No,0,0.59,0.62,0,Yes,No,Yes,Yes,No,No
1136734,-7,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1136735,7,8,0,0,0,0,3,5,6,6,3,No,0,0.75,0.86,0,Yes,No,No,Yes,No,No
1136736,129,8,0,46,109,166,16,70,144,206,100,No,0,0.87,0.89,0,No,No,No,Yes,No,No
1136737,1,8,0,0,0,0,1,2,3,4,0,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
1136738,75,8,0,0,0,0,10,29,57,84,2,No,0,0.93,0.9,0,No,No,Yes,Yes,No,No
1136739,1,12,0,1,1,1,0,1,1,1,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1136740,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1136741,13,9,0,0,0,0,0,0,0,0,2,No,0,0.34,0.41,0,Yes,No,No,Yes,No,No
1136742,3,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,No,No,No
1136743,4,15,0,0,0,0,0,1,3,6,5,No,0,1,0.99,0,Yes,No,No,Yes,No,No
1136744,22,8,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,Yes,No,No,Yes,No,No
1136745,123,12,0,0,0,0,5,10,17,37,2,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1136746,3,12,0,0,0,0,0,0,0,0,1,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1136747,107,8,0,0,0,0,1,10,17,22,3,No,0,0.95,0.92,0,No,No,Yes,Yes,No,No
1136748,29,8,6,22,41,53,9,20,43,66,24,No,0,0.83,0.88,0,No,No,No,Yes,No,No
1136800,1,12,0,0,0,0,0,1,1,1,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1136749,0,12,1,1,1,1,0,0,1,1,1,No,0,0.73,0.69,0,No,No,Yes,Yes,No,No
1136750,19,2,0,0,0,0,0,1,1,1,1,No,0,0.92,0.94,0,Yes,No,No,Yes,No,No
1136751,11,2,0,0,0,0,0,0,0,0,0,No,0,0.19,0.16,0,Yes,No,No,Yes,No,No
1136752,16,2,0,0,0,0,0,0,2,3,0,No,0,0.74,0.76,0,Yes,No,Yes,Yes,No,No
1136753,0,0,0,60,60,60,0,0,0,0,1,No,0,0,0,0,Yes,No,No,Yes,No,No
1136754,11,2,0,20,20,20,0,1,1,1,0,No,0,1,0.98,0,Yes,No,No,Yes,No,No
1136755,12,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.93,0,Yes,No,No,Yes,No,No
1136756,46,2,13,53,105,170,14,51,91,91,26,No,0,0.67,0.86,0,No,No,No,Yes,No,No
1136757,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1136758,0,2,0,5,7,7,0,0,0,0,0,No,0,0.42,0.41,0,Yes,No,No,Yes,No,No
1136759,8,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1136760,0,2,0,2,2,2,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,Yes,Yes,No,No
1136761,6,4,1,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1136762,3,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.94,0,Yes,No,No,Yes,No,No
1136763,11,4,2,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1136764,11,2,0,0,0,0,1,1,1,1,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1136765,0,2,0,20,20,20,0,0,0,0,1,No,2,0,0,0,Yes,No,No,Yes,No,No
1136766,7,2,0,2,2,2,0,0,0,0,1,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1136767,9,8,0,0,0,0,1,1,2,2,1,No,0,0.42,0.46,0,No,No,No,Yes,No,No
1136768,0,2,0,4,7,8,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,Yes,Yes,No,No
1136769,3,4,4,2,2,2,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1136770,11,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1136771,71,4,0,0,0,0,0,6,112,202,4,No,0,0.77,0.8,0,No,No,No,No,No,No
1136772,8,2,0,40,40,40,4,5,5,5,1,No,0,0.29,0.43,0,Yes,No,No,Yes,No,No
1136773,2,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1136774,270,2,212,116,241,252,0,0,0,0,22,No,0,0.97,0.98,0,No,No,No,Yes,No,No
